City,State,Latitude,Longitude,Population
Staraya,Russia,59.927488,30.627645,4444
Usisha,Russia,42.251111,47.392778,4442
Karpogory,Russia,64.001893,44.445128,4441
Olginskaya,Russia,45.9461,38.548639,4441
Rudnogorsk,Russia,57.2639,103.7519,4441
Batagay,Russia,67.633333,134.633333,4439
Irtyshskiy,Russia,58.333333,68.133333,4434
Sonkovo,Russia,57.778163,37.157074,4431
Kortkeros,Russia,61.810565,51.580564,4429
Bytosh,Russia,53.818611,34.091159,4425
Bytosh,Russia,53.901389,34.123889,4425
Miatli,Russia,43.081734,46.828597,4424
Vorobyevka,Russia,50.6417,40.927,4420
Isakly,Russia,54.133333,51.533333,4417
Kholmogory,Russia,64.2229,41.656,4417
Lalsk,Russia,60.741459,47.586168,4413
Ust-Kishert,Russia,57.3654,57.2495,4413
Chuchkovo,Russia,54.269309,41.446478,4404
Fershampenuaz,Russia,53.5202,59.8117,4403
Zverinogolovskoye,Russia,54.458611,64.854167,4400
Sotnikovo,Russia,51.884462,107.479068,4396
Nizhniy Kislyay,Russia,50.8497,40.1719,4394
Orgtrud,Russia,56.1832,40.6149,4393
Bolshoy Lug,Russia,52.065556,104.083889,4391
Kastornoye,Russia,51.8334,38.1302,4390
Verkhniy Lomov,Russia,53.467778,43.551111,4390
Devitsa,Russia,51.6352,38.945,4389
Inzer,Russia,54.2167,57.5556,4388
Spiridonovka,Russia,53.092483,50.646208,4387
Meshchovsk,Russia,54.324444,35.280833,4386
Verkhoshizhemye,Russia,58.01097,49.103841,4382
Balakhonovskoye,Russia,44.7767,41.7842,4377
Sokol,Russia,59.883333,150.916667,4374
Solntsevo,Russia,51.398333,36.6625,4374
Oranzherei,Russia,45.847559,47.566347,4367
Belozërskoye,Russia,55.821389,65.584167,4364
Olkhovatka,Russia,50.28308,39.28715,4363
Gamovo,Russia,57.8652,56.1056,4362
Urukh,Russia,43.293353,44.026472,4360
Znamensk,Russia,54.609481,21.208036,4359
Tonshayevo,Russia,57.735977,47.012646,4357
Starosubkhangulovo,Russia,53.1031,57.4423,4351
Olga,Russia,43.744444,135.289167,4347
Ferzikovo,Russia,54.519127,36.756709,4344
Mikhaylovka,Russia,54.7402,56.274,4344
Narovchat,Russia,53.876537,43.694577,4340
Uinskoye,Russia,56.881741,56.581352,4340
Lechinkay,Russia,43.564722,43.432778,4334
Kanelovskaya,Russia,46.5896,39.1944,4332
Bolshiye Uki,Russia,56.946857,72.630283,4331
Gayny,Russia,60.307069,54.324116,4331
Yakovlevskoye,Russia,55.441944,37.948056,4330
Mednogorskiy,Russia,43.917804,41.182553,4328
Kishpek,Russia,43.655,43.640833,4327
Malino,Russia,55.111952,38.173843,4327
Ozerki,Russia,53.6294,83.7085,4327
Karagaylinskiy,Russia,54.1465,86.6044,4326
Ust-Tarka,Russia,55.567154,75.705003,4325
Nyuksenitsa,Russia,60.411593,44.233087,4322
Mosalsk,Russia,54.488056,34.981667,4320
Lopatino,Russia,52.619487,45.811838,4318
Krasyukovskaya,Russia,47.520982,40.079525,4316
Belozërnyy,Russia,45.064334,38.679015,4315
Dorokhovo,Russia,55.550556,36.374444,4313
Vyshestebliyevskaya,Russia,45.1968,37.0036,4312
Rudnichnyy,Russia,56.0837,86.2517,4308
Kumysh,Russia,43.883342,41.893235,4306
Donskoye,Russia,52.774946,41.477586,4305
Serebryanyy Bor,Russia,56.8,124.8,4302
Izoplit,Russia,56.625578,36.221982,4299
Shelabolikha,Russia,53.4131,82.6167,4298
Bolshaya Sosnova,Russia,57.668802,54.600973,4297
Krasnoarmeyskoye,Russia,55.768128,47.172438,4296
Potma,Russia,53.933236,42.979056,4296
Krutikha,Russia,53.9599,81.2093,4294
Bolshaya Orlovka,Russia,47.328877,41.274194,4293
Khalimbekaul,Russia,42.845994,47.138725,4292
Vasilkovo,Russia,54.739929,20.634843,4292
Zasosna,Russia,50.6307,38.3965,4287
Sapozhok,Russia,53.941944,40.680556,4283
Paraul,Russia,42.741926,47.355315,4278
Yukamenskoye,Russia,57.886542,52.241574,4278
Pavlovka,Russia,55.420942,56.55426,4277
Kafyr-Kumukh,Russia,42.83754,47.154123,4274
Novobirilyussy,Russia,56.9526,90.6807,4274
Mendeleyevo,Russia,58.166667,68.3,4270
Posevnaya,Russia,54.299,83.331,4268
Pizhma,Russia,57.864183,47.117138,4266
Verkhniy Uslon,Russia,55.7701,48.9823,4265
Yanino,Russia,59.935495,30.61534,4263
Mogzon,Russia,51.7281,111.9619,4262
Pritomskiy,Russia,53.7482,87.3141,4261
Kurya,Russia,51.6,82.316667,4258
Krasnooktyabrskiy,Russia,56.675209,47.664561,4254
Roshni-Chu,Russia,43.089536,45.454349,4253
Urusha,Russia,54.05,122.9,4252
Borgustanskaya,Russia,44.0547,42.5288,4250
Kozlovo,Russia,56.509771,36.273258,4248
Chistogorskiy,Russia,53.9835,87.3843,4240
Mama,Russia,58.310556,112.898611,4239
Glyadyanskoye,Russia,54.9075,65.088333,4237
Rutul,Russia,41.535663,47.423908,4237
Itatskiy,Russia,56.07,89.036944,4235
Kultayevo,Russia,57.894347,55.939159,4235
Kurdzhinovo,Russia,43.988384,40.955186,4234
Kholm,Russia,59.266667,32.85,4228
Aleksandriya,Russia,45.094722,43.245556,4223
Pronsk,Russia,54.1048,39.6092,4222
Ikon-Khalk,Russia,44.3051,41.9142,4220
Borzoy,Russia,42.841474,45.627461,4218
Urozhaynoye,Russia,44.788333,44.922778,4215
Bolshiye Kolpany,Russia,59.523333,30.069444,4214
Yermekeyevo,Russia,54.076144,53.671253,4214
Mankovo-Kalitvenskoye,Russia,49.397852,40.275221,4207
Meshcherino,Russia,55.195671,38.360019,4207
Alekseyevskaya,Russia,50.2896,42.1845,4205
Peredovaya,Russia,44.117222,41.475556,4204
Sovetskoye,Russia,42.444233,46.551722,4203
Novaya Zaimka,Russia,56.485715,66.924125,4202
Omsukchan,Russia,62.533333,155.8,4201
Rudnichnyy,Russia,59.701183,60.288172,4201
Yurino,Russia,56.294169,46.303917,4199
Gornouralskiy,Russia,58.0701,59.8703,4198
Shalinskoye,Russia,55.7194,93.7589,4198
Balagansk,Russia,53.7188,103.3281,4195
Russkiy Aktash,Russia,55.0384,52.1214,4195
Barvikha,Russia,55.718838,37.277734,4193
Ventsy,Russia,45.376389,40.835833,4193
Monastyrishche,Russia,44.193056,132.497222,4192
Belyy,Russia,55.8402,32.9419,4189
Safakulevo,Russia,54.9901,62.5442,4189
Sumkino,Russia,58.110833,68.324444,4186
Sirtich,Russia,41.833883,48.229007,4185
Beshpagir,Russia,45.021667,42.380833,4183
Kytmanovo,Russia,53.4593,85.4479,4183
Khotynets,Russia,53.128601,35.396599,4182
Kokrek,Russia,43.236392,46.726647,4181
Kuri,Russia,56.9171,62.1222,4177
Bira,Russia,49,132.466667,4176
Tarbagatay,Russia,51.48032,107.360199,4175
Vodstroy,Russia,48.841651,44.557926,4173
Pestyaki,Russia,56.708597,42.669545,4172
Maykopskoye,Russia,45.393611,40.765833,4171
Erken-Shakhar,Russia,44.3778,41.9584,4170
Yushala,Russia,57.076113,64.260115,4169
Krasnyy Kommunar,Russia,51.964356,55.3668,4167
Kondinskoye,Russia,59.648056,67.41,4166
Semiletka,Russia,55.360278,54.615278,4163
Kvarkeno,Russia,52.083333,59.725,4161
Fosforitnyy,Russia,55.328917,38.895093,4158
Glinishchevo,Russia,53.304162,34.065226,4156
Pryazha,Russia,61.692584,33.621586,4156
Livenka,Russia,50.4491,38.2959,4154
Vakhrushevo,Russia,55.2295,61.7487,4152
Kultuk,Russia,51.720833,103.695556,4151
Konstantinovskaya,Russia,44.835278,40.726944,4149
Podlesnoye,Russia,51.8161,47.009,4149
Tinskoy,Russia,56.1513,96.9173,4147
Shatalovo,Russia,54.334,32.4465,4142
Pashiya,Russia,58.4324,58.2562,4140
Golubitskaya,Russia,45.322222,37.282222,4138
Kostek,Russia,43.343865,46.854111,4137
Aleksandrovka,Russia,52.683333,54.416667,4129
Germenchik,Russia,43.593889,43.766111,4129
Tsilna,Russia,54.595332,48.141405,4128
Kamenka,Russia,57.392137,41.793828,4124
Dobrun,Russia,53.18512,34.246245,4123
Bogolyubovo,Russia,56.190516,40.523129,4121
Topolëvo,Russia,48.499444,135.1975,4117
Yemanzhelinka,Russia,54.754722,61.320833,4117
Yelan-Kolenovskiy,Russia,51.054444,41.281667,4112
Martyush,Russia,56.4,61.881944,4110
Privolzhskiy,Russia,55.961346,48.415118,4110
Rameshki,Russia,57.343895,36.045346,4110
Bogorodskoye,Russia,52.365833,140.445556,4108
Podosinovets,Russia,60.277581,47.06587,4106
Starodubskoye,Russia,44.563056,44.015278,4104
Novopavlovka,Russia,51.2022,109.2194,4102
Kochki,Russia,54.335833,80.480556,4101
Malinovoye Ozero,Russia,51.675278,79.7825,4101
Batayurt,Russia,43.318655,46.683713,4093
Otkaznoye,Russia,44.326389,43.860833,4090
Volovo,Russia,53.55932,38.002061,4089
Volovo,Russia,53.558311,38.002848,4089
Maloye Verevo,Russia,59.613611,30.172778,4088
Krasnyy Oktyabr,Russia,55.656667,64.813333,4084
Rzhavki,Russia,56,37.23,4084
Zirgan,Russia,53.2222,55.9185,4083
Tyret Pervaya,Russia,53.670278,102.310556,4082
Chermoz,Russia,58.786962,56.14894,4079
Dzhiginka,Russia,45.132996,37.338255,4079
Krasnaya Gorka,Russia,55.196168,56.667266,4079
Verkhnyaya Balkariya,Russia,43.12785,43.457322,4076
Izmalkovo,Russia,52.688705,37.963978,4072
Aknada,Russia,42.401548,46.172284,4070
Proletarskiy,Russia,55.022194,37.390193,4069
Staraya Poltavka,Russia,50.477148,46.481443,4068
Ustye,Russia,59.614622,39.684037,4068
Novonikolsk,Russia,43.85,131.866667,4066
Starotimoshkino,Russia,53.719076,47.531156,4061
Dauriya,Russia,49.933333,116.866667,4058
Druzhba,Russia,55.886033,37.74267,4058
Yalkhoy-Mokhk,Russia,43.105282,46.190446,4058
Yurla,Russia,59.325887,54.322337,4058
Krasnyye Tkachi,Russia,57.492593,39.756286,4054
Koyelga,Russia,54.652238,60.904895,4053
Atemar,Russia,54.180972,45.409089,4052
Nikolayevka,Russia,43.084722,133.204444,4051
Orlovo,Russia,51.753972,39.587312,4047
Sandata,Russia,46.270809,41.758335,4047
Grushevskaya,Russia,47.439641,39.985982,4044
Leskolovo,Russia,60.255785,30.42893,4039
Konyshevka,Russia,51.8418,35.2941,4038
Volovo,Russia,52.02659,37.885403,4036
Dyakonovo,Russia,51.5806,35.9202,4031
Inderka,Russia,53.248456,46.258235,4031
Aleksandro-Nevskiy,Russia,53.4751,40.2095,4030
Imeni Babushkina,Russia,59.757271,43.128469,4026
Krasnoselkup,Russia,65.7,82.466667,4025
Solnechnoye,Russia,43.276004,46.506968,4024
Spasskoye,Russia,55.860477,45.696946,4023
Telma,Russia,52.6704,103.7288,4022
Krasnoye,Russia,52.7295,39.1629,4021
Bolshaya Yelkhovka,Russia,54.280504,45.323436,4020
Velikent,Russia,42.186258,48.062845,4020
Adil-Yangiyurt,Russia,43.563282,46.584624,4017
Bokino,Russia,52.637435,41.459683,4016
Aleksandrovskaya,Russia,43.483333,43.65,4014
Burtunay,Russia,42.988601,46.630336,4014
Volchanets,Russia,42.913056,132.746944,4013
Mugur-Aksy,Russia,50.35,90.5,4012
Abadzekhskaya,Russia,44.393889,40.221389,4010
Tengushevo,Russia,54.768611,42.718889,4010
Babynino,Russia,54.393847,35.770128,4009
Kopanskaya,Russia,46.277853,38.47955,4008
Ust-Koksa,Russia,50.2696,85.6108,4008
Levashovo,Russia,60.103688,30.20683,4007
Troitskoye,Russia,43.762195,44.68415,4007
Krasnoyarka,Russia,55.3317,73.0912,4006
Pamyat Parizhskoy Kommuny,Russia,56.104795,44.495196,4003
Novyy Kostek,Russia,43.335302,46.824664,4000
Irgakly,Russia,44.361111,44.755556,3997
Barybino,Russia,55.221874,37.833319,3994
Bezhta,Russia,42.133797,46.128284,3994
Nezhinskiy,Russia,43.928333,42.685556,3991
Ust-Kachka,Russia,58.005979,55.672474,3991
Novosil,Russia,52.973872,37.040481,3989
Novoplatnirovskaya,Russia,46.1065,39.4191,3988
Novorzhev,Russia,57.029416,29.333776,3988
Kazachinskoye,Russia,57.7004,93.2809,3987
Cheremisinovo,Russia,51.8855,37.2646,3983
Alekseyevka,Russia,54.85,55.233333,3966
Krasnovka,Russia,48.817686,40.092261,3966
Sayanskiy,Russia,54.15,91.885,3962
Severomuysk,Russia,56.148056,113.426667,3962
Susanino,Russia,58.148813,41.594829,3961
Azovskaya,Russia,44.790833,38.626389,3960
Baltay,Russia,52.46525,46.630806,3959
Khunzakh,Russia,42.542404,46.70689,3955
Chupa,Russia,66.270013,33.054858,3954
Kitoy,Russia,52.595278,103.855556,3953
Kalinovskoye,Russia,44.8635,42.9622,3951
Aksha,Russia,50.281389,113.286667,3950
Tabuny,Russia,52.7773,78.7896,3950
Kesova Gora,Russia,57.583611,37.292222,3946
Novopokrovka,Russia,45.853056,134.508889,3946
Arbazh,Russia,57.680405,48.306469,3943
Kudryashovskiy,Russia,55.0974,82.7742,3935
Gagino,Russia,55.231418,45.03386,3933
Goreloye,Russia,52.936971,41.504352,3933
Oktyabrskoye,Russia,62.458333,66.034167,3933
Zavetnoye,Russia,44.7492,41.5995,3932
Atamanskaya,Russia,46.1773,39.6358,3930
Yarensk,Russia,62.167548,49.091617,3929
Ladushkin,Russia,54.570254,20.170989,3928
Korzhevskiy,Russia,45.194136,37.719488,3927
Imeni Tsyurupy,Russia,55.495673,38.650636,3926
Vysokogornyy,Russia,50.116667,139.15,3926
Industrialnyy,Russia,45.094185,39.109643,3923
Makkaveyevo,Russia,51.753252,113.9454,3922
Malchevskaya,Russia,48.98725,40.206928,3922
Tolmachëvo,Russia,54.9824,82.7363,3921
Yefimovskiy,Russia,59.496389,34.672222,3917
Sovkhoznyy,Russia,45.294623,38.113843,3916
Lokosovo,Russia,61.133333,74.816667,3915
Partizanskoye,Russia,55.4972,94.3922,3915
Nizhniy Mamon,Russia,50.1937,40.5083,3914
Troitskoye,Russia,55.701279,72.233694,3911
Khumalag,Russia,43.240311,44.475208,3906
Maloarkhangelsk,Russia,52.400239,36.503322,3905
Karamakhi,Russia,42.619336,47.260171,3904
Kilemary,Russia,56.778253,46.865937,3903
Yelatma,Russia,54.9675,41.750833,3902
Muyezerskiy,Russia,63.933333,31.65,3901
Pizhanka,Russia,57.460416,48.541998,3900
Voyskovitsy,Russia,59.528668,29.963963,3896
Kuyanovo,Russia,55.801389,54.537222,3895
Vvedenskoye,Russia,55.4275,65.119722,3895
Novodugino,Russia,55.630525,34.284233,3894
Kuli,Russia,42.018451,47.243422,3893
Kotlyarevskaya,Russia,43.573442,44.061344,3887
Berëzovka,Russia,53.4034,84.0009,3885
Strizhi,Russia,58.457577,49.286671,3881
Komsomolskiy,Russia,45.330002,46.042798,3878
Bolshaya Dzhalga,Russia,45.976389,42.696667,3877
Terney,Russia,45.050278,136.609167,3876
Shabrovskiy,Russia,56.635966,60.580648,3868
Budogoshch,Russia,59.281584,32.470739,3865
Bammatyurt,Russia,43.343153,46.608533,3863
Donskoye,Russia,52.6174,38.9738,3860
Yertsevo,Russia,60.7966,40.086,3860
Bystrogorskiy,Russia,48.208134,41.140967,3859
Lenki,Russia,52.95,80.433333,3859
Chernoyerkovskaya,Russia,45.433056,37.768611,3856
Syamzha,Russia,60.015772,41.061387,3856
Khorlovo,Russia,55.332697,38.813647,3852
Shablykino,Russia,52.856607,35.19637,3848
Staryy Urukh,Russia,43.340406,44.018683,3848
Komsomolskiy,Russia,67.55,63.783333,3846
Vitim,Russia,59.451111,112.557778,3843
Atig,Russia,56.693071,59.422714,3842
Yekaterinogradskaya,Russia,43.763333,44.230556,3841
Krasnogvardeyets,Russia,52.6804,52.3635,3836
Ketchenery,Russia,47.308682,44.521617,3834
Krasnorechenskiy,Russia,44.6265,135.3532,3833
Koltubanovskiy,Russia,52.9407,52.0269,3831
Garbolovo,Russia,60.341273,30.495511,3830
Khakurinokhabl,Russia,45.010278,40.225,3830
Ramenskoye,Russia,55.566944,38.230278,3830
Pokrovskoye,Russia,43.288724,46.665274,3827
Verkhnyaya Maksakovka,Russia,61.635039,50.967404,3827
Podgornoye,Russia,50.182586,39.522129,3826
Betlitsa,Russia,54.009456,33.958752,3825
Kishcha,Russia,42.176769,47.581172,3821
Agronom,Russia,45.138714,39.193865,3820
Bolshaya Izhora,Russia,59.937959,29.577206,3812
Temizhbekskiy,Russia,45.450776,41.038657,3811
Sandovo,Russia,58.460224,36.412774,3807
Prudy,Russia,57.573804,46.27176,3806
Tsentralnyy,Russia,56.297,42.788695,3805
Bekeshevskaya,Russia,44.113889,42.426944,3800
Nema,Russia,57.506751,50.501147,3797
Dmitriyevka,Russia,54.448661,55.193746,3796
Severnyy,Russia,56.733333,37.65,3796
Pereleshino,Russia,51.7376,40.1388,3795
Foki,Russia,56.693005,54.349846,3792
Misheronskiy,Russia,55.719271,39.738349,3790
Sakharovo,Russia,56.899493,36.050153,3790
Verkhnyaya Toyma,Russia,62.23487,44.998525,3790
Batashyurt,Russia,43.308008,46.509905,3786
Nizhnetroitskiy,Russia,54.338515,53.68329,3784
Kadyy,Russia,57.787037,43.190288,3783
Golynki,Russia,54.869638,31.386092,3782
Primorka,Russia,47.283954,39.064076,3780
Shipitsyno,Russia,61.280556,46.520833,3780
Gerga,Russia,42.346452,47.963332,3778
Sinegorye,Russia,62.35,150.766667,3776
Bogashevo,Russia,56.368333,85.144722,3773
Lipin Bor,Russia,60.262148,37.976278,3771
Zhireken,Russia,52.8249,117.3076,3766
Bolshegrivskoye,Russia,53.913611,74.913056,3763
Dorogino,Russia,54.3598,83.3198,3762
Platonovka,Russia,52.710584,41.951985,3761
Sergeyevka,Russia,44.335,131.656111,3760
Betki,Russia,54.8,53.633333,3756
Shimsk,Russia,58.212006,30.712692,3755
Novonikolayevskaya,Russia,45.586388,38.37494,3753
Cheuskiny,Russia,61.116667,72.4,3752
Plyussa,Russia,58.416667,29.416667,3749
Baykit,Russia,61.676944,96.379167,3748
Pleshanovo,Russia,52.833333,53.483333,3746
Koshurnikovo,Russia,54.166667,93.3,3743
Novyy Yegorlyk,Russia,46.392701,41.871621,3739
Antropovo,Russia,58.398758,43.006594,3736
Khazar,Russia,41.997402,48.333246,3736
Dzheguta,Russia,43.967095,42.042616,3734
Novolabinskaya,Russia,45.109557,39.893993,3733
Teeli,Russia,51.033333,90.233333,3732
Samur,Russia,41.825267,48.485966,3730
Krasnaya Polyana,Russia,46.112927,41.501569,3728
Shimorskoye,Russia,55.3281,42.0256,3727
Voyvozh,Russia,62.891983,54.963462,3727
Bolshoy Log,Russia,47.30205,39.912692,3726
Kholm-Zhirkovskiy,Russia,55.518889,33.473056,3726
Krasnoznamensk,Russia,54.942222,22.489722,3724
Seredka,Russia,58.15838,28.185757,3724
Chamlykskaya,Russia,44.715833,40.878611,3722
Novochernorechenskiy,Russia,56.2652,91.0892,3722
Ovsyanka,Russia,55.9583,92.572,3722
Krasnoarmeyskiy,Russia,47.0114,42.2072,3716
Sinyavskoye,Russia,47.277032,39.27888,3715
Utamysh,Russia,42.40718,47.751093,3714
Duvan,Russia,55.694968,57.902372,3710
Rodniki,Russia,55.652041,38.066846,3710
Iki-Burul,Russia,45.820833,44.647222,3709
Cherskiy,Russia,68.75,161.3,3707
Iksha,Russia,56.166667,37.516667,3707
Peski,Russia,55.216256,38.762625,3705
Izhevskoye,Russia,54.557,40.8753,3703
Novogurovskiy,Russia,54.467817,37.337093,3702
Podkumskiy,Russia,44.075556,43.210278,3702
Mortka,Russia,59.332222,66.021389,3698
Nebug,Russia,44.1717,39.0026,3698
Otrado-Kubanskoye,Russia,45.244167,40.840833,3697
Gorin,Russia,51.198333,136.666944,3695
Lesnyye Polyany,Russia,55.966667,37.866667,3695
Log,Russia,49.484367,43.861255,3695
Zaplavnoye,Russia,48.7048,45.0229,3693
Bolshiye Klyuchishchi,Russia,54.141148,48.235753,3691
Nizhnyaya Pavlovka,Russia,51.713238,54.801463,3691
Shemursha,Russia,54.886629,47.518927,3690
Petrokamenskoye,Russia,57.716,60.6484,3688
Marfino,Russia,55.702674,37.383217,3687
Petropavlovskaya,Russia,43.379444,45.826111,3686
Babstovo,Russia,48.116667,132.483333,3685
Ostrovtsy,Russia,55.5875,38.005556,3683
Slavgorodskoye,Russia,53.0214,78.6435,3683
Baturinskaya,Russia,45.792674,39.370648,3678
Komsomolets,Russia,52.768602,41.286825,3678
Druzhnaya Gorka,Russia,59.276111,30.1425,3677
Pozhva,Russia,59.091192,56.084673,3677
Skorodnoye,Russia,51.07101,37.227562,3677
Belidzhi,Russia,41.87313,48.387686,3676
Khatassy,Russia,61.903611,129.638333,3676
Khovu-Aksy,Russia,51.133333,93.6,3675
Nizhniy Kurkuzhin,Russia,43.748333,43.349722,3674
Mezen,Russia,65.840291,44.249269,3673
Tim,Russia,51.622222,37.124444,3673
Palana,Russia,59.116667,159.966667,3671
Pregradnoye,Russia,45.821834,41.746924,3671
Volnoye,Russia,44.6232,40.7034,3670
Adyge-Khabl,Russia,44.334345,41.939224,3666
Ullubiyaul,Russia,42.59689,47.718245,3665
Novoilinskiy,Russia,57.895057,55.476228,3660
Bolshaya Atnya,Russia,56.250833,49.452778,3658
Putëvka,Russia,53.258333,34.287778,3656
Varnavino,Russia,57.403507,45.091644,3655
Zolotkovo,Russia,55.5113,41.0811,3655
Barashevo,Russia,54.48565,43.269473,3651
Kurovskoy,Russia,54.531052,36.019633,3648
Stolbishche,Russia,55.646786,49.215952,3648
Sukpak,Russia,51.666667,94.633333,3648
Pelym,Russia,61.010833,61.997778,3647
Uglyanets,Russia,51.819079,39.59606,3647
Chernoistochinsk,Russia,57.736389,59.871944,3646
Kizema,Russia,61.113044,44.83017,3644
Bolshoye Selo,Russia,57.717742,38.933411,3643
Pervomayskiy,Russia,58.5166,49.7626,3643
Ilinskoye-Khovanskoye,Russia,56.971802,39.768403,3640
Georgiyevka,Russia,53.274379,50.998484,3638
Burlatskoye,Russia,45.056389,43.635,3637
Khuchni,Russia,41.949859,47.948538,3637
Breytovo,Russia,58.299253,37.861717,3632
Novyy Nekouz,Russia,57.902861,38.070037,3629
Kalmanka,Russia,52.899167,83.543333,3628
Zyryanka,Russia,65.75,150.85,3627
Druzhba,Russia,42.241082,47.997981,3621
Pinega,Russia,64.700136,43.393619,3620
Erpeli,Russia,42.805838,46.977321,3619
Lukino,Russia,56.441832,43.629324,3619
Kamenskiy,Russia,50.885472,45.48801,3617
Privokzalnyy,Russia,56.000107,35.921561,3617
Sosnovka,Russia,54.479403,43.286498,3616
De-Kastri,Russia,51.466667,140.783333,3615
Silikatnyy,Russia,53.989572,48.327495,3614
Nikolayevskaya,Russia,47.613912,41.502298,3613
Kondol,Russia,52.818889,45.057977,3612
Miskindzha,Russia,41.424022,47.846685,3611
Ustye,Russia,52.827778,40.466111,3609
Severnoye,Russia,44.831944,42.858333,3607
Chkalovskoye,Russia,44.839167,133.043611,3606
Kologriv,Russia,58.827483,44.317769,3605
Shamary,Russia,57.343398,58.219875,3605
Barabash,Russia,43.2,131.483333,3603
Kyzyl-Oktyabr,Russia,43.825701,41.786047,3603
Pinerovka,Russia,51.562,43.0689,3602
Verkhnyaya Tishanka,Russia,51.323889,40.532778,3602
Novobeysugskaya,Russia,45.47195,39.88614,3601
Gimry,Russia,42.759736,46.839591,3599
Izhma,Russia,65.008331,53.911278,3599
Satinka,Russia,52.379229,41.681918,3599
Sabnova,Russia,42.076173,48.247956,3598
Suslonger,Russia,56.315556,48.253056,3597
Peshkovo,Russia,47.018667,39.388446,3596
Sinyavino,Russia,59.907813,31.071101,3593
Uyemskiy,Russia,64.4743,40.8524,3593
Ovsyanka,Russia,53.583333,126.883333,3588
Arkhangelskoye,Russia,55.787906,37.299835,3582
Udarnyy,Russia,54.3409,42.8611,3581
